INDEX-1	INDEX-2	TMP-PMI-VALUE	PMI-VALUE	TMP-ALT-PMI-VALUE	ALT-PMI-VALUE
0	1293	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
9	1014	154.4444454912	2.1887722938	1.7353308365	0.2393822842
18	735	278.0000001668	2.4440447962	3.1519274376	0.4985762108
1073	804	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
438	1319	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1314	785	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
5	1182	92.6666667223	1.9669235415	1.0435435435	0.0185105754
40	97	463.3333293178	2.6658935418	5.7201646091	0.7574085267
4	1213	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
81	49	231.6666807597	2.3648635763	2.5226860254	0.4018632014
57	793	695.0000100775	2.8419848109	8.1286549708	0.9100186899
80	80	347.5000291900	2.5409548454	4.2901234568	0.6324697900
43	15	66.1904795599	1.8207955276	0.7048681542	-0.1518921103
28	480	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1043	943	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1242	937	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1272	62	695.0000100775	2.8419848109	8.1286549708	0.9100186899
704	1206	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
79	100	347.5000291900	2.5409548454	3.8504155125	0.5855075984
799	1077	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
817	519	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
818	488	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
865	1078	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
873	918	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
872	861	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
110	1274	1389.9999235500	3.1430147764	19.3055555556	1.2856823038
151	3	81.7647060651	1.9125658798	0.9193121693	-0.0365369909
634	51	463.3333293178	2.6658935418	5.9401709402	0.7737989428
1230	1276	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1247	760	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1057	1366	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
111	1232	695.0000100775	2.8419848109	8.1286549708	0.9100186899
413	58	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1007	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
1067	957	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
545	774	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
478	35	463.3333293178	2.6658935418	5.3256704981	0.7263742929
997	311	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1342	719	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1258	507	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
803	975	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
51	1078	463.3333293178	2.6658935418	5.9401709402	0.7737989428
48	1039	463.3333293178	2.6658935418	5.3256704981	0.7263742929
1336	114	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1326	424	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1307	1013	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
142	260	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1005	85	695.0000100775	2.8419848109	8.1286549708	0.9100186899
107	1345	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
139	353	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1163	6	126.3636358007	2.1016221132	1.4300411523	0.1553485353
1031	1282	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
718	893	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
742	39	463.3333293178	2.6658935418	5.3256704981	0.7263742929
47	1191	463.3333293178	2.6658935418	5.5158730159	0.7416142595
60	678	695.0000100775	2.8419848109	8.1286549708	0.9100186899
837	20	278.0000001668	2.4440447962	3.1519274376	0.4985762108
1365	17	278.0000001668	2.4440447962	3.1519274376	0.4985762108
473	1003	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1062	1233	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
533	1157	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1067	968	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
831	41	463.3333293178	2.6658935418	5.3256704981	0.7263742929
660	655	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
641	1244	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
271	1014	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
15	938	198.5714294792	2.2979167622	2.2712418301	0.3562633781
42	101	231.6666807597	2.3648635763	2.5226860254	0.4018632014
304	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
145	244	695.0000100775	2.8419848109	8.1286549708	0.9100186899
10	1104	173.7499995005	2.2399248120	1.9800569801	0.2966776881
3	1321	81.7647060651	1.9125658798	0.9193121693	-0.0365369909
22	732	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1252	726	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
448	1075	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
371	1250	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1124	1182	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
275	879	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
736	368	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
804	856	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
832	32	463.3333293178	2.6658935418	5.3256704981	0.7263742929
129	751	695.0000100775	2.8419848109	8.1286549708	0.9100186899
244	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
149	131	695.0000100775	2.8419848109	8.1286549708	0.9100186899
597	1176	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
412	1	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
1293	1370	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1326	347	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
143	262	1389.9999235500	3.1430147764	20.4411764706	1.3105058875
134	541	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1127	1265	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
632	25	347.5000050388	2.5409548152	4.0643274854	0.6089886942
1	1152	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
3	1090	81.7647060651	1.9125658798	0.9193121693	-0.0365369909
712	1134	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
812	850	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
838	44	463.3333293178	2.6658935418	5.3256704981	0.7263742929
234	70	695.0000100775	2.8419848109	8.1286549708	0.9100186899
202	1062	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1120	1273	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1138	715	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
404	260	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1117	1377	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1008	58	695.0000100775	2.8419848109	8.1286549708	0.9100186899
712	1145	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
747	38	463.3333293178	2.6658935418	5.3256704981	0.7263742929
708	1269	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
810	923	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
273	1183	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1235	1055	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1311	834	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1337	28	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1316	679	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
33	149	463.3333293178	2.6658935418	5.3256704981	0.7263742929
410	96	695.0000100775	2.8419848109	8.1286549708	0.9100186899
561	333	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
480	28	347.5000050388	2.5409548152	3.9601139601	0.5977076838
941	0	55.5999961692	1.7450747617	0.6991951710	-0.1554015798
301	128	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1	1328	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
23	646	347.5000050388	2.5409548152	3.9601139601	0.5977076838
238	144	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1301	1155	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
38	203	463.3333293178	2.6658935418	5.3256704981	0.7263742929
11	1040	198.5714294792	2.2979167622	2.2712418301	0.3562633781
28	513	347.5000050388	2.5409548152	3.9601139601	0.5977076838
646	1067	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
23	448	347.5000050388	2.5409548152	3.9601139601	0.5977076838
629	140	695.0000100775	2.8419848109	8.1286549708	0.9100186899
741	26	347.5000050388	2.5409548152	3.9601139601	0.5977076838
734	243	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
113	1214	695.0000100775	2.8419848109	8.1286549708	0.9100186899
0	1370	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
19	561	278.0000001668	2.4440447962	3.1519274376	0.4985762108
38	192	463.3333293178	2.6658935418	5.3256704981	0.7263742929
21	719	347.5000050388	2.5409548152	4.0643274854	0.6089886942
1	1119	49.6428571234	1.6958567687	0.5555555556	-0.2552725051
4	1026	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
503	18	278.0000001668	2.4440447962	3.1519274376	0.4985762108
1009	5	185.3333205639	2.2679535069	2.3639455782	0.3736374742
506	134	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1029	1245	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
553	735	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1069	16	231.6666646589	2.3648635461	2.6177024482	0.4179202792
274	855	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
49	876	463.3333293178	2.6658935418	5.3256704981	0.7263742929
1302	1300	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1316	866	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
262	1183	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
988	788	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
661	338	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
739	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
233	442	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
483	825	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1054	492	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
475	7	126.3636358007	2.1016221132	1.4300411523	0.1553485353
230	161	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
656	504	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
435	1269	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
473	91	695.0000100775	2.8419848109	8.1286549708	0.9100186899
540	742	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
387	611	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
713	740	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
78	32	231.6666807597	2.3648635763	2.5226860254	0.4018632014
34	140	231.6666807597	2.3648635763	2.5226860254	0.4018632014
4	1070	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
310	124	695.0000100775	2.8419848109	8.1286549708	0.9100186899
314	0	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
645	1153	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
656	812	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
407	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
736	16	231.6666646589	2.3648635461	2.6177024482	0.4179202792
906	5	277.9999872861	2.4440447761	4.0802348337	0.6106851592
277	806	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
508	17	278.0000001668	2.4440447962	3.1519274376	0.4985762108
416	174	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
577	2	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
538	1211	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
594	1170	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
997	113	695.0000100775	2.8419848109	8.1286549708	0.9100186899
726	755	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
650	668	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1366	96	695.0000100775	2.8419848109	8.1286549708	0.9100186899
1058	1137	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
233	475	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
345	350	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
735	553	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
896	249	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
902	63	1389.9999235500	3.1430147764	19.3055555556	1.2856823038
1360	381	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
303	374	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1368	133	695.0000100775	2.8419848109	8.1286549708	0.9100186899
5	1072	92.6666667223	1.9669235415	1.0435435435	0.0185105754
0	1227	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
2	1154	154.4444335647	2.1887722602	1.9632768362	0.2929815426
0	1216	27.8000000167	1.4440447962	0.3101294065	-0.5084570520
735	542	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1321	656	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
92	27	173.7500145950	2.2399248497	1.8758434548	0.2731965923
821	505	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
956	1340	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
667	64	695.0000100775	2.8419848109	8.1286549708	0.9100186899
618	349	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
572	80	695.0000100775	2.8419848109	8.5802469136	0.9334997857
1370	49	463.3333293178	2.6658935418	5.3256704981	0.7263742929
660	270	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
635	1045	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
315	35	463.3333293178	2.6658935418	5.3256704981	0.7263742929
1364	246	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
985	826	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
870	1044	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
395	847	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
384	1188	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1034	1002	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
931	431	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
73	638	695.0000100775	2.8419848109	8.1286549708	0.9100186899
797	1227	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
879	820	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
128	628	695.0000100775	2.8419848109	8.1286549708	0.9100186899
941	88	695.0000100775	2.8419848109	8.1286549708	0.9100186899
38	93	231.6666807597	2.3648635763	2.5226860254	0.4018632014
574	29	347.5000050388	2.5409548152	3.9601139601	0.5977076838
534	1269	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
968	957	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
731	204	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
40	42	308.8888790559	2.4898022727	3.6772486772	0.5655230004
1061	209	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1067	23	347.5000050388	2.5409548152	3.9601139601	0.5977076838
1	1218	99.2857073464	1.9968867342	1.2545126354	0.0984750399
980	1025	1389.9999235500	3.1430147764	22.0634920635	1.3436742508
750	66	695.0000100775	2.8419848109	8.1286549708	0.9100186899
67	846	695.0000100775	2.8419848109	8.1286549708	0.9100186899
891	426	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
232	22	347.5000050388	2.5409548152	3.9601139601	0.5977076838
987	786	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
983	910	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1248	784	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1262	350	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
925	595	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
901	1339	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
620	320	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
9	981	154.4444454912	2.1887722938	1.7353308365	0.2393822842
1077	603	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
301	7	126.3636358007	2.1016221132	1.4300411523	0.1553485353
28	95	347.5000050388	2.5409548152	4.3034055728	0.6338122779
29	64	173.7500145950	2.2399248497	1.8758434548	0.2731965923
372	955	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
502	445	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1032	976	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1063	15	198.5714294792	2.2979167622	2.2712418301	0.3562633781
961	1119	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1024	1213	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
29	75	173.7500145950	2.2399248497	2.0965309201	0.3215012719
2	912	77.2222221493	1.8877422947	0.8676654182	-0.0616477115
435	1038	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
579	94	695.0000100775	2.8419848109	8.1286549708	0.9100186899
997	14	198.5714294792	2.2979167622	2.2383252818	0.3499232001
4	828	81.7647060651	1.9125658798	0.9138724523	-0.0391144138
815	251	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
131	953	695.0000100775	2.8419848109	8.1286549708	0.9100186899
150	364	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
953	13	198.5714294792	2.2979167622	2.2712418301	0.3562633781
802	643	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1327	52	463.3333293178	2.6658935418	5.3256704981	0.7263742929
139	650	695.0000100775	2.8419848109	8.1286549708	0.9100186899
387	446	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
472	1331	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
412	430	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
532	836	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
539	619	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1089	638	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1216	103	695.0000100775	2.8419848109	8.1286549708	0.9100186899
555	805	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1191	889	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
569	371	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
381	720	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
360	1272	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
562	577	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
606	578	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
376	853	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
348	378	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
992	818	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1012	275	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1062	13	198.5714294792	2.2979167622	2.2712418301	0.3562633781
1351	792	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1376	17	278.0000001668	2.4440447962	3.1519274376	0.4985762108
1346	947	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
12	525	198.5714294792	2.2979167622	2.2383252818	0.3499232001
1378	1298	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1327	63	695.0000100775	2.8419848109	8.1286549708	0.9100186899
953	2	154.4444335647	2.1887722602	1.9632768362	0.2929815426
933	710	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1207	348	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1186	999	1389.9999235500	3.1430147764	17.1604938272	1.2345297814
1218	63	695.0000100775	2.8419848109	8.1286549708	0.9100186899
